id,city,tag,name,url,rating,comment_amount,address,phone,pic_url,business_hour
31,連江縣,觀光景點,津沙聚落,https://www.google.com/maps/place/%E6%B4%A5%E6%B2%99%E8%81%9A%E8%90%BD/data=!4m7!3m6!1s0x3441713a57bd0d09:0xf5fe131b68ce513f!8m2!3d26.1461184!4d119.9132112!16s%2Fg%2F11bbrkg30y!19sChIJCQ29VzpxQTQRP1HOaBsT_vU?authuser=0&hl=zh-TW&rclk=1,4.4,2787,連江縣南竿鄉,08 362 5631,https://lh5.googleusercontent.com/p/AF1QipOS7RJmNni9imZVLVfwZYGtImm-ptE4b_GjXAQ3=w408-h306-k-no,"08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00"
32,連江縣,觀光景點,國之北疆,https://www.google.com/maps/place/%E5%9C%8B%E4%B9%8B%E5%8C%97%E7%96%86/data=!4m7!3m6!1s0x3443ec5407f017a5:0x4b8eb41618bb5ea4!8m2!3d26.3827918!4d120.4760789!16s%2Fg%2F11ddys_h6h!19sChIJpRfwB1TsQzQRpF67GBa0jks?authuser=0&hl=zh-TW&rclk=1,4.7,980,212連江縣東引鄉西引島,08 362 5631,https://lh5.googleusercontent.com/p/AF1QipPukzR8tFx8b9toWmltdL2-9VDiSVxf83P9kOqI=w426-h240-k-no,"08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00"
33,連江縣,觀光景點,雲台山軍情館,https://www.google.com/maps/place/%E9%9B%B2%E5%8F%B0%E5%B1%B1%E8%BB%8D%E6%83%85%E9%A4%A8/data=!4m7!3m6!1s0x344171219a38eab5:0xf7fc59c683804e93!8m2!3d26.1504922!4d119.9230634!16s%2Fg%2F11xmzjdr_!19sChIJteo4miFxQTQRk06Ag8ZZ_Pc?authuser=0&hl=zh-TW&rclk=1,4.3,1747,連江縣南竿鄉,08 362 5462,https://lh5.googleusercontent.com/p/AF1QipOCM7dhV2tXTymsMrWTd0zPVNeYhZa7lOjr4MFK=w408-h306-k-no,"14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00,14:00–16:00 21:00–23:00"
34,連江縣,觀光景點,烈女義坑,https://www.google.com/maps/place/%E7%83%88%E5%A5%B3%E7%BE%A9%E5%9D%91/data=!4m7!3m6!1s0x3443ecc3286a5d39:0xcdc515f72edcee22!8m2!3d26.3683342!4d120.5073193!16s%2Fg%2F11xgsg_hy!19sChIJOV1qKMPsQzQRIu7cLvcVxc0?authuser=0&hl=zh-TW&rclk=1,4.4,273,連江縣東引鄉,08 362 5631,https://lh5.googleusercontent.com/p/AF1QipMUhEpuwHS_iamQRGj7izOrXarvNe8MzFG1m2t1=w408-h306-k-no,"08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00"
35,連江縣,觀光景點,塘後道沙灘,https://www.google.com/maps/place/%E5%A1%98%E5%BE%8C%E9%81%93%E6%B2%99%E7%81%98/data=!4m7!3m6!1s0x34416516ee0ad3e1:0xd2a59bd7e27fa835!8m2!3d26.222833!4d120.004773!16s%2Fg%2F12hl93f4_!19sChIJ4dMK7hZlQTQRNah_4tebpdI?authuser=0&hl=zh-TW&rclk=1,4.4,774,連江縣北竿鄉,,https://lh5.googleusercontent.com/p/AF1QipOke6IncWHD5ltcQitkMzEL1A6FAvsmiJ71tzlo=w408-h306-k-no,"24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業"
36,連江縣,觀光景點,東引島燈塔,https://www.google.com/maps/place/%E6%9D%B1%E5%BC%95%E5%B3%B6%E7%87%88%E5%A1%94/data=!4m7!3m6!1s0x3443ecc478e876bd:0x3f00791d4ee13e57!8m2!3d26.3660087!4d120.509928!16s%2Fm%2F010r8qvz!19sChIJvXboeMTsQzQRVz7hTh15AD8?authuser=0&hl=zh-TW&rclk=1,4.8,1149,連江縣東引鄉169號,08 367 7037,https://lh5.googleusercontent.com/p/AF1QipMfxNLePmO7rRPoZBtYkNdXONhV-79xvLCb2mbs=w426-h240-k-no,"09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,休息,09:00–17:00,09:00–17:00"
37,連江縣,觀光景點,勝利山莊,https://www.google.com/maps/place/%E5%8B%9D%E5%88%A9%E5%B1%B1%E8%8E%8A/data=!4m7!3m6!1s0x344170e6c3657c81:0x8deafe78a02d2f03!8m2!3d26.153306!4d119.934706!16s%2Fg%2F12h_9mzwc!19sChIJgXxlw-ZwQTQRAy8toHj-6o0?authuser=0&hl=zh-TW&rclk=1,4.2,624,209連江縣南竿鄉清水村,,https://lh5.googleusercontent.com/p/AF1QipP--eK7AU_oeCGRbZ8OkWJJ4avgQBFhayCy7C9B=w408-h306-k-no,"休息,08:30–11:30 14:00–16:00,08:30–11:30 14:00–16:00,08:30–11:30 14:00–16:00,08:30–11:30 14:00–16:00,08:30–11:30 14:00–16:00,08:30–11:30 14:00–16:00"
38,連江縣,觀光景點,有容路榕樹隧道,https://www.google.com/maps/place/%E6%9C%89%E5%AE%B9%E8%B7%AF%E6%A6%95%E6%A8%B9%E9%9A%A7%E9%81%93/data=!4m7!3m6!1s0x34419c8e32c8816b:0x3d84048f7f8408d5!8m2!3d25.9697554!4d119.9385352!16s%2Fg%2F11c0r41qfs!19sChIJa4HIMo6cQTQR1QiEf48EhD0?authuser=0&hl=zh-TW&rclk=1,4.6,74,211連江縣莒光鄉西莒有榕路,,https://lh5.googleusercontent.com/p/AF1QipPMO3TzzKNNPO8OdjS_26hIGSHBnMbybdtwFUqu=w408-h544-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
39,連江縣,觀光景點,枕戈待旦紀念公園,https://www.google.com/maps/place/%E6%9E%95%E6%88%88%E5%BE%85%E6%97%A6%E7%B4%80%E5%BF%B5%E5%85%AC%E5%9C%92/data=!4m7!3m6!1s0x344170ef771bc0c7:0x98f3b3b57029b03b!8m2!3d26.1558816!4d119.9401465!16s%2Fg%2F1q62gl0n5!19sChIJx8Abd-9wQTQRO7ApcLWz85g?authuser=0&hl=zh-TW&rclk=1,4.2,2225,209連江縣南竿鄉139號,,https://lh5.googleusercontent.com/p/AF1QipNMI6ZN9RYVEWuTPYZYJIkWPB4Hwi96nr9xfqNb=w408-h306-k-no,"09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00"
40,連江縣,觀光景點,橋仔聚落,https://www.google.com/maps/place/%E6%A9%8B%E4%BB%94%E8%81%9A%E8%90%BD/data=!4m7!3m6!1s0x3441657251774137:0x5c7c1329070b89cd!8m2!3d26.234914!4d119.993763!16s%2Fg%2F1q62cgb3y!19sChIJN0F3UXJlQTQRzYkLBykTfFw?authuser=0&hl=zh-TW&rclk=1,4.2,1663,210連江縣北竿鄉橋仔村,,https://lh5.googleusercontent.com/p/AF1QipO3tGgIy8FS_2fnJimY4dB2HorAQbSt_oOXNZLV=w408-h306-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
41,連江縣,觀光景點,印地安人頭岩,https://www.google.com/maps/place/%E5%8D%B0%E5%9C%B0%E5%AE%89%E4%BA%BA%E9%A0%AD%E5%B2%A9/data=!4m7!3m6!1s0x344170d828c07b7d:0x263a118345efccd4!8m2!3d26.140465!4d119.930056!16s%2Fg%2F1q62m_14f!19sChIJfXvAKNhwQTQR1MzvRYMROiY?authuser=0&hl=zh-TW&rclk=1,4.4,89,連江縣南竿鄉,,https://lh5.googleusercontent.com/p/AF1QipMLskmZ19vgdH5zwSgfK9zfBjULq1CoAJXmpsGG=w408-h306-k-no,"24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業"
42,連江縣,觀光景點,福正聚落,https://www.google.com/maps/place/%E7%A6%8F%E6%AD%A3%E8%81%9A%E8%90%BD/data=!4m7!3m6!1s0x34418346390b60a5:0x1ef5bd9733df9d9c!8m2!3d25.9632585!4d119.9867957!16s%2Fg%2F11cp65tqhh!19sChIJpWALOUaDQTQRnJ3fM5e99R4?authuser=0&hl=zh-TW&rclk=1,4.5,116,連江縣莒光鄉馬祖 東 莒,,https://lh5.googleusercontent.com/p/AF1QipPlWRT0SKxunXfKLlz3iaZErvDe9WdXPUuCzGu_=w408-h317-k-no,"24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業"
43,連江縣,觀光景點,大漢據點,https://www.google.com/maps/place/%E5%A4%A7%E6%BC%A2%E6%93%9A%E9%BB%9E/data=!4m7!3m6!1s0x3441712807581fd5:0x7d570926792e21fa!8m2!3d26.1406281!4d119.9290658!16s%2Fg%2F1q62kk5jl!19sChIJ1R9YByhxQTQR-iEueSYJV30?authuser=0&hl=zh-TW&rclk=1,4.5,613,209連江縣南竿鄉仁愛村95-1號,08 362 5631,https://lh5.googleusercontent.com/p/AF1QipMWwJ6-fbshMPVc4QFPcAGstlale-5cOOiXnQlu=w408-h306-k-no,"08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00"
44,連江縣,觀光景點,鐵堡,https://www.google.com/maps/place/%E9%90%B5%E5%A0%A1/data=!4m7!3m6!1s0x34417125f8102807:0x49521b8d361e95a7!8m2!3d26.1420059!4d119.9208984!16s%2Fg%2F11xjn9nxm!19sChIJBygQ-CVxQTQRp5UeNo0bUkk?authuser=0&hl=zh-TW&rclk=1,4.5,1550,連江縣南竿鄉,,https://lh5.googleusercontent.com/p/AF1QipNakjoo8XxUf6xc3HeF2Epyo_qunDV8uVIx5111=w408-h272-k-no,"08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00,08:00–17:00"
45,連江縣,觀光景點,馬祖民俗文物館,https://www.google.com/maps/place/%E9%A6%AC%E7%A5%96%E6%B0%91%E4%BF%97%E6%96%87%E7%89%A9%E9%A4%A8/data=!4m7!3m6!1s0x346818e5dfefd4c5:0xba55a254fc8f8a75!8m2!3d26.1502796!4d119.9355775!16s%2Fm%2F0y66byt!19sChIJxdTv3-UYaDQRdYqP_FSiVbo?authuser=0&hl=zh-TW&rclk=1,4.3,1313,209連江縣南竿鄉清水村135號,08 362 2167,https://lh5.googleusercontent.com/p/AF1QipOgFkmsR0mfIhqPEPE0pmYhglFzsY8cHxHL8ZRV=w408-h306-k-no,"09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,休息,09:00–17:00,09:00–17:00"
46,連江縣,觀光景點,后澳,https://www.google.com/maps/place/%E5%90%8E%E6%BE%B3/data=!4m7!3m6!1s0x3443ec569e4ea29b:0xb645a9e13b74347a!8m2!3d26.381202!4d120.4775833!16s%2Fg%2F1q62msycf!19sChIJm6JOnlbsQzQRejR0O-GpRbY?authuser=0&hl=zh-TW&rclk=1,4.6,51,連江縣東引鄉,,https://lh5.googleusercontent.com/p/AF1QipO1_aRbKP_5JFicDHrsa0chqU3GGe560fhetWDC=w408-h306-k-no,"休息,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業"
47,連江縣,觀光景點,壁山觀景臺,https://www.google.com/maps/place/%E5%A3%81%E5%B1%B1%E8%A7%80%E6%99%AF%E8%87%BA/data=!4m7!3m6!1s0x3441656bcb85a26f:0x2f20bf4f90b82809!8m2!3d26.2250918!4d119.9925122!16s%2Fg%2F11cs05008y!19sChIJb6KFy2tlQTQRCSi4kE-_IC8?authuser=0&hl=zh-TW&rclk=1,4.5,1531,連江縣壁山路,,https://lh5.googleusercontent.com/p/AF1QipNicCGr_cjYJCNZufHOGLGeuFxVR5RLA_FImill=w426-h240-k-no,"24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業,24 小時營業"
48,連江縣,觀光景點,老鼠沙石林,https://www.google.com/maps/place/%E8%80%81%E9%BC%A0%E6%B2%99%E7%9F%B3%E6%9E%97/data=!4m7!3m6!1s0x3443ec920cc1e289:0x6a46f3207710342e!8m2!3d26.3581753!4d120.4938313!16s%2Fg%2F11c463y075!19sChIJieLBDJLsQzQRLjQQdyDzRmo?authuser=0&hl=zh-TW&rclk=1,4.3,31,連江縣東引鄉,,https://lh5.googleusercontent.com/p/AF1QipOLk6RzCDSkzMlLuXmZeLiXIBF66qPJnclegAsy=w408-h272-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
49,連江縣,博物館,藍眼淚生態館,https://www.google.com/maps/place/%E8%97%8D%E7%9C%BC%E6%B7%9A%E7%94%9F%E6%85%8B%E9%A4%A8/data=!4m7!3m6!1s0x34417105b128f0ad:0x733a1c44c3fb55e0!8m2!3d26.1678314!4d119.9191818!16s%2Fg%2F11xrvpt5y!19sChIJrfAosQVxQTQR4FX7w0QcOnM?authuser=0&hl=zh-TW&rclk=1,4.1,1134,連江縣南竿鄉24號,08 362 3338,https://lh5.googleusercontent.com/p/AF1QipMAKv5GEXUWGKa3jj68DrCBQd1GiBA0wHLJUYfu=w408-h306-k-no,"09:30–17:00,09:30–17:00,09:30–17:00,09:30–17:00,09:30–17:00,09:30–17:00,09:30–17:00"
50,連江縣,博物館,經國先生紀念堂,https://www.google.com/maps/place/%E7%B6%93%E5%9C%8B%E5%85%88%E7%94%9F%E7%B4%80%E5%BF%B5%E5%A0%82/data=!4m7!3m6!1s0x344170e7449fbcb9:0x417afff4f89032c0!8m2!3d26.1507281!4d119.934327!16s%2Fg%2F11g0kd3rhs!19sChIJubyfROdwQTQRwDKQ-PT_ekE?authuser=0&hl=zh-TW&rclk=1,4.0,225,209連江縣南竿鄉,,https://lh5.googleusercontent.com/p/AF1QipN-K1pneO9QrqwgnCnMNfs-vTm8sucfcfyGq_OY=w408-h306-k-no,"09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00"
51,連江縣,博物館,戰爭和平紀念公園主題館,https://www.google.com/maps/place/%E6%88%B0%E7%88%AD%E5%92%8C%E5%B9%B3%E7%B4%80%E5%BF%B5%E5%85%AC%E5%9C%92%E4%B8%BB%E9%A1%8C%E9%A4%A8/data=!4m7!3m6!1s0x34416519df6c5f43:0xc5cd870c9665daa9!8m2!3d26.2205929!4d120.0085424!16s%2Fg%2F11bxf3cp73!19sChIJQ19s3xllQTQRqdpllgyHzcU?authuser=0&hl=zh-TW&rclk=1,4.2,777,209連江縣北竿鄉北竿戰爭和平紀念園區,0928 421 650,https://lh5.googleusercontent.com/p/AF1QipOjM46jtS3kwEJK3YfYErVFhCLgapWvR4HEBpHU=w408-h306-k-no,"08:30–12:30 13:30–17:00,08:30–12:30 13:30–17:00,08:30–12:30 13:30–17:00,08:30–12:30 13:30–17:00,08:30–12:30 13:30–17:00,08:30–12:30 13:30–17:00,休息"
1,連江縣,餐廳,蝦寮食堂,https://www.google.com/maps/place/%E8%9D%A6%E5%AF%AE%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x3441708b1127a499:0x3134df8e783d3464!8m2!3d26.1629333!4d119.9523954!16s%2Fg%2F11bv3vb7lh!19sChIJmaQnEYtwQTQRZDQ9eI7fNDE?authuser=0&hl=zh-TW&rclk=1,4.5,1268,209連江縣南竿鄉136-1號,08 362 3452,https://lh5.googleusercontent.com/p/AF1QipPrLXOD3AvI20Zg5aAmAGsUrqx0xcdtp9tx7kK8=w426-h240-k-no,"11:30–13:00 17:00–20:00,11:30–13:00 17:00–20:00,11:30–13:00 17:00–20:00,11:30–13:00 17:00–20:00,11:30–13:00 17:00–20:00,休息,11:30–13:00 17:00–20:00"
2,連江縣,餐廳,芹壁食屋 (僅接受8人以上預約訂餐，每位500/600/700元),https://www.google.com/maps/place/%E8%8A%B9%E5%A3%81%E9%A3%9F%E5%B1%8B+%28%E5%83%85%E6%8E%A5%E5%8F%978%E4%BA%BA%E4%BB%A5%E4%B8%8A%E9%A0%90%E7%B4%84%E8%A8%82%E9%A4%90%EF%BC%8C%E6%AF%8F%E4%BD%8D500%2F600%2F700%E5%85%83%29/data=!4m7!3m6!1s0x3441655d88bef4b7:0x6c8c246bd90e941c!8m2!3d26.224374!4d119.981929!16s%2Fg%2F11f10yrk6l!19sChIJt_S-iF1lQTQRHJQO2WskjGw?authuser=0&hl=zh-TW&rclk=1,3.9,163,21042連江縣北竿鄉82號,0912 279 362,https://lh5.googleusercontent.com/p/AF1QipNm1IdXl9nVkHjY5bM52uZRt_UpOv677gOxsfC2=w408-h306-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
3,連江縣,餐廳,饌食馬祖小吃,https://www.google.com/maps/place/%E9%A5%8C%E9%A3%9F%E9%A6%AC%E7%A5%96%E5%B0%8F%E5%90%83/data=!4m7!3m6!1s0x34416581f515c655:0x27f87ceb453f706e!8m2!3d26.2236893!4d119.9976734!16s%2Fg%2F11swyn_339!19sChIJVcYV9YFlQTQRbnA_Ret8-Cc?authuser=0&hl=zh-TW&rclk=1,4.7,67,連江縣北竿鄉27號,08 365 5049,https://lh5.googleusercontent.com/p/AF1QipMrB6ogJGda8aw2W_GkXP21hbD0wpO2NDz76v7p=w408-h306-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
4,連江縣,餐廳,918馬祖風味餐廳,https://www.google.com/maps/place/918%E9%A6%AC%E7%A5%96%E9%A2%A8%E5%91%B3%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x344171c8624f340d:0x4d2339e97a65f91a!8m2!3d26.1591091!4d119.9185841!16s%2Fg%2F11q4_74plq!19sChIJDTRPYshxQTQRGvlleuk5I00?authuser=0&hl=zh-TW&rclk=1,4.5,44,連江縣南竿鄉33號,,https://lh5.googleusercontent.com/p/AF1QipOS3NxWZZLBWANpxfsXas1c0mkAqWmyhSGq-vpf=w408-h544-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
5,連江縣,餐廳,依嬤的店,https://www.google.com/maps/place/%E4%BE%9D%E5%AC%A4%E7%9A%84%E5%BA%97/data=!4m7!3m6!1s0x344170d93b05cd91:0xb6c60d27fa1d970a!8m2!3d26.1634565!4d119.9527645!16s%2Fg%2F1tdp2r42!19sChIJkc0FO9lwQTQRCpcd-icNxrY?authuser=0&hl=zh-TW&rclk=1,4.3,1085,209連江縣南竿鄉72-1號,0912 261 414,https://lh5.googleusercontent.com/p/AF1QipM7WpYGvgjcqfmktXpUBwRIKOhU8L-Sr8Vxmf9y=w426-h240-k-no,"11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30,11:00–13:30 17:00–19:30"
6,連江縣,餐廳,鴻星平海鮮樓,https://www.google.com/maps/place/%E9%B4%BB%E6%98%9F%E5%B9%B3%E6%B5%B7%E9%AE%AE%E6%A8%93/data=!4m7!3m6!1s0x344165135666b8d1:0xa7f77d4329973ad9!8m2!3d26.224569!4d119.997802!16s%2Fg%2F1pzv4000d!19sChIJ0bhmVhNlQTQR2TqXKUN996c?authuser=0&hl=zh-TW&rclk=1,4.0,98,210連江縣北竿鄉中正路242號,0937 868 115,https://lh5.googleusercontent.com/p/AF1QipPL3l9r9sbFEI5RbuhtR7naNko-enEHfsNRuy0p=w408-h306-k-no,"['24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業', '24 小時營業']"
