id,city,tag,name,url,rating,comment_amount,address,phone,pic_url,business_hour
133,台北市,飯店,台北美侖大飯店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E7%BE%8E%E4%BE%96%E5%A4%A7%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442abd39e950293:0xc5cdf382c35028e2!5m2!4m1!1i2!8m2!3d25.0342784!4d121.5439044!16s%2Fg%2F1tf7pv7c!19sChIJkwKVntOrQjQR4ihQw4LzzcU?authuser=0&hl=zh-TW&rclk=1,4.2,1584,106台北市大安區復興南路一段317號,02 5579 3888,https://lh5.googleusercontent.com/p/AF1QipP2KeunsbS_N-6utUrgyftsUvrE1qp42KszdHjM=w408-h306-k-no,"下午3:00,上午11:00"
134,台北市,飯店,台北喜來登大飯店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442a971b0535025:0x8e1cbeae7a446e49!5m2!4m1!1i2!8m2!3d25.0446119!4d121.5220328!16s%2Fg%2F12q4y17yl!19sChIJJVBTsHGpQjQRSW5Eeq6-HI4?authuser=0&hl=zh-TW&rclk=1,4.3,13058,100台北市中正區忠孝東路一段12號,02 2321 5511,https://lh5.googleusercontent.com/p/AF1QipN2tgQl6r7WHTx96f6AzrD4SsDlpHPRwt7uRk-i=w408-h271-k-no,"下午3:00,下午12:00"
136,台北市,飯店,慕軒飯店,https://www.google.com/maps/place/%E6%85%95%E8%BB%92%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442abcded4aa84f:0x8510f9c2933c0680!5m2!4m1!1i2!8m2!3d25.0339887!4d121.5492702!16s%2Fg%2F1q5btglxm!19sChIJT6hK7c2rQjQRgAY8k8L5EIU?authuser=0&hl=zh-TW&rclk=1,4.5,2702,10685台北市大安區敦化南路1段331號,02 7726 6699,https://lh5.googleusercontent.com/p/AF1QipMTHv86jeOv2UxThTLiiIspgr3ZhyL4rpySkLdm=w408-h258-k-no,"下午3:00,下午12:00"
145,台北市,飯店,台北寒舍艾美酒店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%AF%92%E8%88%8D%E8%89%BE%E7%BE%8E%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442abba50d70b7b:0x313d65ce289c8267!5m2!4m1!1i2!8m2!3d25.0382!4d121.567965!16s%2Fg%2F12mkyl3mw!19sChIJewvXULqrQjQRZ4KcKM5lPTE?authuser=0&hl=zh-TW&rclk=1,4.3,8951,110台北市信義區松仁路38號,02 6622 8000,https://lh5.googleusercontent.com/p/AF1QipNzIujx-UC11lgV-CizrjtorgaA13J1vRuvj6bb=w408-h272-k-no,"下午3:00,下午12:00"
138,台北市,飯店,"Sparkle 101｜101思泊客（Hotel,Lounge,Kitchen,Café,飯店,酒吧,私廚,輕食)","https://www.google.com/maps/place/Sparkle+101%EF%BD%9C101%E6%80%9D%E6%B3%8A%E5%AE%A2%EF%BC%88Hotel,Lounge,Kitchen,Caf%C3%A9,%E9%A3%AF%E5%BA%97,%E9%85%92%E5%90%A7,%E7%A7%81%E5%BB%9A,%E8%BC%95%E9%A3%9F%29/data=!4m10!3m9!1s0x3442abb6910432f5:0xb0fb83a3283c5684!5m2!4m1!1i2!8m2!3d25.0325312!4d121.5633011!16s%2Fg%2F1ptxq57yp!19sChIJ9TIEkbarQjQRhFY8KKOD-7A?authuser=0&hl=zh-TW&rclk=1",3.7,369,110台北市信義區信義路五段16號B1,02 2723 0999,https://lh5.googleusercontent.com/p/AF1QipN9orOdrKxTdEzo1YhzETjB7Tg9riBBvg32QyNH=w408-h544-k-no,"下午3:00,上午11:00"
139,台北市,飯店,台北凱達大飯店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%87%B1%E9%81%94%E5%A4%A7%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442a9ae539e7d53:0x766f0f78749089a8!5m2!4m1!1i2!8m2!3d25.0332541!4d121.4998939!16s%2Fg%2F11dyzchj1p!19sChIJU32eU66pQjQRqImQdHgPb3Y?authuser=0&hl=zh-TW&rclk=1,4.0,10974,108台北市萬華區艋舺大道167號,02 2306 6777,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFVoLws4WdWh4rPSg6AMv_HTDCgBOGSV71C0f_D90XBBu1BcxsXaJgGZwWedPI0wLDG03upjUkVxTIP04-4Tx9K8u7yZy1aZd3won9ukE6L-Mg2MZFdtFXULwtEm3aGDnCWc0EcHUI4onZG3thC-yDbOQmzfu8RiVBPQLr-tbbvuh88dsl7uOgjTg=w408-h306-k-no,"下午3:00,下午12:00"
140,台北市,飯店,台北晶華酒店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E6%99%B6%E8%8F%AF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442a968f68729e7:0x6e3f6d2374968eaa!5m2!4m1!1i2!8m2!3d25.054158!4d121.524288!16s%2Fg%2F155q6y69!19sChIJ5ymH9mipQjQRqo6WdCNtP24?authuser=0&hl=zh-TW&rclk=1,4.5,22516,104台北市中山區中山北路二段39巷3號,02 2523 8000,https://lh5.googleusercontent.com/p/AF1QipPRtzjfHxpSh3CtwHG50l7fMqHFYNNXoNpOiIcy=w489-h240-k-no,"下午3:00,下午12:00"
141,台北市,飯店,台北時代寓所,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E6%99%82%E4%BB%A3%E5%AF%93%E6%89%80/data=!4m10!3m9!1s0x3442a97057381fc5:0xc303daaf26f32d2c!5m2!4m1!1i2!8m2!3d25.0440481!4d121.5232794!16s%2Fg%2F11j_q01m59!19sChIJxR84V3CpQjQRLC3zJq_aA8M?authuser=0&hl=zh-TW&rclk=1,4.5,1756,100台北市中正區林森南路7號,02 7752 1888,https://lh5.googleusercontent.com/p/AF1QipOh576NaeryI8s4T_ZVqb6DFKIIzm-T84-zF8VY=w408-h612-k-no,"下午3:00,下午12:00"
142,台北市,飯店,索拉利亞西鐵飯店台北西門,https://www.google.com/maps/place/%E7%B4%A2%E6%8B%89%E5%88%A9%E4%BA%9E%E8%A5%BF%E9%90%B5%E9%A3%AF%E5%BA%97%E5%8F%B0%E5%8C%97%E8%A5%BF%E9%96%80/data=!4m10!3m9!1s0x3442a9fb57e7284f:0x33d7b0704df119ee!5m2!4m1!1i2!8m2!3d25.0450651!4d121.50852!16s%2Fg%2F11t_sf4td2!19sChIJTyjnV_upQjQR7hnxTXCw1zM?authuser=0&hl=zh-TW&rclk=1,4.6,242,108台北市萬華區中華路一段88號6-28樓,02 2314 3939,https://lh5.googleusercontent.com/p/AF1QipP7Dva8WrpCy0SZ_x4JLqLWt1dQ0oCkDpm2cGZk=w408-h272-k-no,"下午3:00,上午11:00"
143,台北市,飯店,金普頓大安酒店 Kimpton Da An Hotel,https://www.google.com/maps/place/%E9%87%91%E6%99%AE%E9%A0%93%E5%A4%A7%E5%AE%89%E9%85%92%E5%BA%97+Kimpton+Da+An+Hotel/data=!4m10!3m9!1s0x3442abcce7dd8c41:0x16c761ac7b7b1a33!5m2!4m1!1i2!8m2!3d25.040396!4d121.545252!16s%2Fg%2F11g4bc1fms!19sChIJQYzd58yrQjQRMxp7e6xhxxY?authuser=0&hl=zh-TW&rclk=1,4.5,1563,106台北市大安區仁愛路四段27巷25號,02 2173 7999,https://lh5.googleusercontent.com/p/AF1QipN5lfGaD9OQVIfSAFwWBtexHNlMX-UZojTxSQ49=w408-h272-k-no,"下午3:00,下午12:00"
165,台北市,飯店,承攜行旅 台北台大館 Guide Hotel Taipei NTU,https://www.google.com/maps/place/%E6%89%BF%E6%94%9C%E8%A1%8C%E6%97%85+%E5%8F%B0%E5%8C%97%E5%8F%B0%E5%A4%A7%E9%A4%A8+Guide+Hotel+Taipei+NTU/data=!4m10!3m9!1s0x3442a9fd810cbc83:0x38bf4a0a52f72137!5m2!4m1!1i2!8m2!3d25.0215859!4d121.5268865!16s%2Fg%2F11q3zf9qcb!19sChIJg7wMgf2pQjQRNyH3UgpKvzg?authuser=0&hl=zh-TW&rclk=1,4.3,307,100台北市中正區羅斯福路三段98號,02 2365 7367,https://lh5.googleusercontent.com/p/AF1QipOPf4QRCMvQLjNQVn_w3LNmQLsHqVUQkwoYfcC1=w408-h306-k-no,"下午3:00,上午11:00"
146,台北市,飯店,台北怡亨酒店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E6%80%A1%E4%BA%A8%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442abd276368759:0x2a3a4d34b42480e8!5m2!4m1!1i2!8m2!3d25.033727!4d121.54837!16s%2Fg%2F1hc1mscvj!19sChIJWYc2dtKrQjQR6IAktDRNOio?authuser=0&hl=zh-TW&rclk=1,4.1,1099,106台北市大安區敦化南路1段370號,02 2784 8888,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGPE-FPb96XRCLGpH5dMJ91UxtR5HDJu7gsBLIP6zbJ7H1j7-z5l3pbDUWegpyrpWaqjLnd62Hu5QGmXZ9byMUwS0ZOyTW51uSTbwtG8mYfstK-IV9NqX739bhFrwcE-hD20AZfwLWP7k9CYHkrRIooXEoO3uyvK2ntTMhPzBO3lIWumlCWhIkA=w408-h301-k-no,"下午3:00,下午12:00"
147,台北市,飯店,台北凱撒大飯店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%A4%A7%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442a9ae5654f659:0xa2e084f39b59fdd!5m2!4m1!1i2!8m2!3d25.0461817!4d121.5164254!16s%2Fg%2F1tdq88gb!19sChIJWfZUVq6pQjQR3Z-1OU8ILgo?authuser=0&hl=zh-TW&rclk=1,4.0,8524,100台北市中正區忠孝西路一段38號,02 2311 5151,https://lh5.googleusercontent.com/p/AF1QipN7kaeF5dZR4ke3co5q4Ikll6CHXl572EvQSrtA=w408-h314-k-no,"下午3:00,上午11:00"
148,台北市,飯店,宏都金殿大飯店 Hotel HD Palace,https://www.google.com/maps/place/%E5%AE%8F%E9%83%BD%E9%87%91%E6%AE%BF%E5%A4%A7%E9%A3%AF%E5%BA%97+Hotel+HD+Palace/data=!4m10!3m9!1s0x3442aa3295179085:0x2af508bd9fafcf49!5m2!4m1!1i2!8m2!3d25.0285007!4d121.5499703!16s%2Fg%2F11b77jsryg!19sChIJhZAXlTKqQjQRSc-vn70I9So?authuser=0&hl=zh-TW&rclk=1,4.2,651,106台北市大安區安和路二段100號2~9樓,02 2755 6599,https://lh5.googleusercontent.com/p/AF1QipPmZn6ZvJ0xCdLyZRLWclJvYE4XNR24lg4gOdVT=w408-h306-k-no,"下午3:00,下午12:00"
149,台北市,飯店,台北馥敦-復南館,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E9%A6%A5%E6%95%A6-%E5%BE%A9%E5%8D%97%E9%A4%A8/data=!4m10!3m9!1s0x3442abd34bc1e375:0x39caed922c858107!5m2!4m1!1i2!8m2!3d25.03148!4d121.5438905!16s%2Fg%2F1tf_k_lf!19sChIJdePBS9OrQjQRB4GFLJLtyjk?authuser=0&hl=zh-TW&rclk=1,4.1,732,106台北市大安區復興南路二段41號,02 2703 1234,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFpWtqpSUjjfKZbbfasw9fhPNlASCrJ4z4Gg4w8VzdRhSbenZx7fUY1wiyo76jtrkT13EaO2WyZYVBOfT2w3Uvig9uYtsh3SaiuRsMkxNj5r3IdbMvS8md8xRUsKsBu523LMKSOftn9quzeG9E5rlVYm5DzCaigk4Fh2puibPo8plgSQQ4C1CCB=w408-h272-k-no,"下午3:00,上午11:00"
150,台北市,飯店,君品酒店,https://www.google.com/maps/place/%E5%90%9B%E5%93%81%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442a96d714a9ebb:0xd0a283f59a33a950!5m2!4m1!1i2!8m2!3d25.0492706!4d121.5169525!16s%2Fg%2F1hdzmxvv_!19sChIJu55KcW2pQjQRUKkzmvWDotA?authuser=0&hl=zh-TW&rclk=1,4.4,7162,103台北市大同區承德路一段3號,02 2181 9999,https://lh5.googleusercontent.com/p/AF1QipOgsjRtvlTR3wMWpTErDlCh_6_eQ1eqorODyPnW=w408-h576-k-no,"下午3:00,上午11:00"
151,台北市,飯店,天閣酒店 台北信義館,https://www.google.com/maps/place/%E5%A4%A9%E9%96%A3%E9%85%92%E5%BA%97+%E5%8F%B0%E5%8C%97%E4%BF%A1%E7%BE%A9%E9%A4%A8/data=!4m10!3m9!1s0x3442abb8f001983f:0x48459bf4a9fb416b!5m2!4m1!1i2!8m2!3d25.0411844!4d121.5728182!16s%2Fg%2F11cjk44z27!19sChIJP5gB8LirQjQRa0H7qfSbRUg?authuser=0&hl=zh-TW&rclk=1,4.2,982,11066台北市信義區忠孝東路五段297號,02 2528 8000,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGKVosohq8KbVQ3HGVo5TukakcYiVTLR6jLLTESk2JDO2le5o5fnyMsEo4EaUDKxsm1fLCHc8Aeqw6YuIMMsRp7OlvMfjGFc_7A31jq7MA3-YCJijYQE5yXqzc3m22BOfWeIZfpULVfyur4g9kwuLQYKeau3BcRGg4xH0BW_pJqLD9hlcCSm9Xt_A=w408-h272-k-no,"下午4:00,上午11:00"
152,台北市,飯店,寒居酒店,https://www.google.com/maps/place/%E5%AF%92%E5%B1%85%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442a9827c07678f:0x4417a28fb9840f0d!5m2!4m1!1i2!8m2!3d25.0516797!4d121.5328186!16s%2Fg%2F11p_6szx_x!19sChIJj2cHfIKpQjQRDQ-EuY-iF0Q?authuser=0&hl=zh-TW&rclk=1,4.5,902,10491台北市中山區松江路116號,02 6600 8000,https://lh5.googleusercontent.com/p/AF1QipN7-VDoC0qITIYexd63XMIIMCXlu4ZXaqnTT7Kj=w408-h611-k-no,"下午3:00,下午12:00"
153,台北市,飯店,台北松山意舍酒店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E6%9D%BE%E5%B1%B1%E6%84%8F%E8%88%8D%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442ab9dd744ad05:0x2791d2513f90059f!5m2!4m1!1i2!8m2!3d25.0493928!4d121.5803545!16s%2Fg%2F11bxb6g36p!19sChIJBa1E152rQjQRnwWQP1HSkSc?authuser=0&hl=zh-TW&rclk=1,4.3,2354,11562台北市南港區市民大道七段8號,02 2653 2828,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_LaGuRoXqg64VaRqNGCdN_DMeiiwW9SU77CXMe5sSBLrevlzUI_l40DT69Xa46vSSIul3RQP6OcJCES2HogxrSwsRKwXkytYo9X-iZTfLDl3gTeW-AT5bnE285pqLOlPl9HYaLx8DaFQIM9f4Nf5nHqvM-qon5iyJ1X9dBEeMPfxicB88xE8=w408-h271-k-no,"下午3:00,下午12:00"
154,台北市,飯店,JR東日本大飯店台北,https://www.google.com/maps/place/JR%E6%9D%B1%E6%97%A5%E6%9C%AC%E5%A4%A7%E9%A3%AF%E5%BA%97%E5%8F%B0%E5%8C%97/data=!4m10!3m9!1s0x3442ab68d5edfcc5:0x6f41ec54133a8c7f!5m2!4m1!1i2!8m2!3d25.0522991!4d121.5412984!16s%2Fg%2F155pjlnh!19sChIJxfzt1WirQjQRf4w6E1TsQW8?authuser=0&hl=zh-TW&rclk=1,4.5,2342,104台北市中山區南京東路三段133號,02 7750 0900,https://lh5.googleusercontent.com/p/AF1QipOdVugYv9jtHaBOp4E9kjlpEKyvAshECGVMHVYV=w408-h272-k-no,"下午3:00,上午11:00"
155,台北市,飯店,慕居行旅 Members Hotel at Taipei 101,https://www.google.com/maps/place/%E6%85%95%E5%B1%85%E8%A1%8C%E6%97%85+Members+Hotel+at+Taipei+101/data=!4m10!3m9!1s0x3442abca1411c597:0x3385fe1e2a7c9b45!5m2!4m1!1i2!8m2!3d25.0319086!4d121.5585986!16s%2Fg%2F11h12hg40c!19sChIJl8URFMqrQjQRRZt8Kh7-hTM?authuser=0&hl=zh-TW&rclk=1,4.7,1061,110台北市信義區基隆路二段22號5樓,02 2729 5828,https://lh5.googleusercontent.com/p/AF1QipOt9Z0OxDY08Y2veXkWGaEz90OTNKUAJoAyMNA7=w408-h612-k-no,"下午3:00,上午11:00"
166,台北市,飯店,Hotel MVSA 慕舍酒店,https://www.google.com/maps/place/Hotel+MVSA+%E6%85%95%E8%88%8D%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x3442aa32c0272651:0xe1a8f66251da756a!5m2!4m1!1i2!8m2!3d25.0506117!4d121.5371284!16s%2Fg%2F11j0cvglfh!19sChIJUSYnwDKqQjQRanXaUWL2qOE?authuser=0&hl=zh-TW&rclk=1,4.5,510,104台北市中山區建國北路一段61號,02 2500 6770,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEA2dTuF1Q9YLVQyP9YNNqgju80sQHG-KT1x_3KwW5brlJAyGTr8tPeuzeGhjHpMnE6h4f_gSjTsJZIfQV09nDCIfgc4iIdFngYbvpIuIH9A6W8p9VD-DUeTGvpJjLRKfMCGxpuELxBATkgSnPJ3vFCzU0yaZ4fwMDejgX67Rte7oQts_2-QOM=w408-h612-k-no,"下午3:00,下午12:00"
167,台北市,飯店,Home Hotel,https://www.google.com/maps/place/Home+Hotel/data=!4m10!3m9!1s0x3442abb3d499e0b5:0xfc537f2049e50287!5m2!4m1!1i2!8m2!3d25.0350752!4d121.5678576!16s%2Fg%2F1v41y48n!19sChIJteCZ1LOrQjQRhwLlSSB_U_w?authuser=0&hl=zh-TW&rclk=1,4.2,790,110台北市信義區松仁路90號,02 8789 0111,https://lh5.googleusercontent.com/p/AF1QipNJtUKs8N5bHnKcrOMufoxGK5_sdNqZqgvGUKee=w408-h276-k-no,"下午3:00,下午12:00"
168,台北市,飯店,台北福華大飯店,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E7%A6%8F%E8%8F%AF%E5%A4%A7%E9%A3%AF%E5%BA%97/data=!4m10!3m9!1s0x3442abd149394c53:0x51ab5a80533e862!5m2!4m1!1i2!8m2!3d25.0374653!4d121.5429725!16s%2Fg%2F1hc1r8pn7!19sChIJU0w5SdGrQjQRYugzBai1GgU?authuser=0&hl=zh-TW&rclk=1,4.3,10672,106台北市大安區仁愛路三段160號,02 2700 2323,https://lh5.googleusercontent.com/p/AF1QipMRzmwi5tunpSigtrr16kQnGakXhh1ZVhTPI7yY=w408-h316-k-no,"下午3:00,下午12:00"
169,台北市,飯店,福容大飯店 台北一館,https://www.google.com/maps/place/%E7%A6%8F%E5%AE%B9%E5%A4%A7%E9%A3%AF%E5%BA%97+%E5%8F%B0%E5%8C%97%E4%B8%80%E9%A4%A8/data=!4m10!3m9!1s0x3442abd58b1bc8d5:0xdded95ebf8b9b253!5m2!4m1!1i2!8m2!3d25.0366262!4d121.5373888!16s%2Fg%2F1tj485g1!19sChIJ1cgbi9WrQjQRU7K5-OuV7d0?authuser=0&hl=zh-TW&rclk=1,4.0,3152,106台北市大安區建國南路一段266號,02 2701 9266,https://lh5.googleusercontent.com/p/AF1QipMDMoTaFmiQ7KmipGcVESnwYUun3LDPkUBhSXoI=w408-h268-k-no,"下午3:00,上午11:00"
